#id	length	evalue	coverge	probability	score
cluster_525#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	112	6e-24	96.7	0.97	0.85
cluster_525#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	68	7.4e-13	98.6	0.89	0.62
cluster_525#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	196	3.2e-80	100.0	0.96	1.33
cluster_525#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	255	3.1e-118	100.0	0.98	1.51
cluster_525#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	2.7e-58	100.0	1.0	1.49
cluster_55#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-GAG	130	5.8e-54	100.0	1.0	1.35
cluster_55#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-PROT	75	2.8e-35	100.0	1.0	1.52
cluster_55#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-RT	159	8.3e-78	83.8	0.96	1.47
cluster_55#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-RH	116	1.7e-55	75.9	0.98	1.25
cluster_55#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-INT	308	1.1e-161	100.0	0.99	1.72
cluster_55#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-CHDCR	69	2.7e-18	96.5	0.95	1.05
cluster_581#LTR/unknown|Class_I/LTR/Ty1_copia/Bianca:Ty1-RH	40	1.3e-05	21.1	0.91	0.14
cluster_59#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-GAG	117	1.3e-30	100.0	0.99	0.86
cluster_59#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-PROT	74	1.4e-22	100.0	0.99	0.99
cluster_59#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-RT	173	7e-95	100.0	1.0	1.79
cluster_59#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-RH	145	7.5e-65	100.0	1.0	1.46
cluster_59#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-INT	308	2.6e-153	100.0	1.0	1.63
cluster_59#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-CHD	75	2.6e-18	100.0	0.9	0.79
cluster_591#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	5.5e-49	100.0	0.97	1.25
cluster_591#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	196	3.2e-82	100.0	0.97	1.36
cluster_591#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	72	1e-22	100.0	0.98	1.07
cluster_591#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	6.1e-23	95.6	0.97	0.82
cluster_596#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	124	4e-41	100.0	0.99	1.1
cluster_607#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	124	2.8e-40	100.0	0.99	1.07
cluster_62#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	124	1.1e-40	100.0	0.99	1.08
cluster_62#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	1.1e-27	100.0	0.99	1.13
cluster_62#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	174	1.9e-91	100.0	0.99	1.71
cluster_62#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RH	153	1.4e-70	98.0	0.99	1.5
cluster_62#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	218	1.7e-101	66.5	0.98	1.07
cluster_626#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-PROT	72	1.8e-29	100.0	0.99	1.34
cluster_626#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-INT	200	9.2e-85	100.0	1.0	1.38
cluster_626#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RT	256	1.5e-117	100.0	0.99	1.5
cluster_626#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RH	127	7.2e-52	100.0	0.99	1.33
cluster_631#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RH	127	7.8e-63	100.0	1.0	1.6
cluster_631#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-RT	141	4e-63	54.9	0.98	0.8
cluster_631#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-INT	200	4e-93	100.0	0.99	1.52
cluster_631#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-GAG	88	5e-28	90.3	0.96	0.98
cluster_69#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-GAG	117	1.1e-30	100.0	0.99	0.86
cluster_69#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-PROT	74	8.7e-24	100.0	1.0	1.04
cluster_69#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-RT	173	3.5e-92	100.0	1.0	1.74
cluster_69#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-RH	145	5.1e-63	100.0	1.0	1.42
cluster_69#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-INT	308	5e-152	100.0	1.0	1.62
cluster_69#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-CHD	74	4.5e-16	100.0	0.95	0.69
cluster_72#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	124	1.1e-36	99.2	0.98	0.98
cluster_72#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	1.1e-26	100.0	0.99	1.09
cluster_72#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	174	2.1e-97	100.0	1.0	1.82
cluster_72#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RH	153	3.9e-59	98.7	0.97	1.26
cluster_72#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	303	5.3e-137	100.0	0.98	1.44
cluster_75#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	284	9.1e-93	89.1	0.93	0.97
cluster_75#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-aRH	121	6.2e-48	100.0	0.99	1.29
cluster_75#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	174	7.7e-93	100.0	1.0	1.74
cluster_75#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	8.1e-26	100.0	0.99	1.05
cluster_75#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	124	2.2e-29	100.0	0.94	0.78
cluster_751#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-PROT	71	3e-26	100.0	1.0	1.2
cluster_751#LTR/Copia|Class_I/LTR/Ty1_copia/Ivana:Ty1-GAG	93	5.5e-32	100.0	0.99	1.11
cluster_780#LTR/unknown|Class_I/LTR/Ty3_gypsy/chromovirus/CRM:Ty3-CHDCR	73	1.6e-09	96.5	0.68	0.55
cluster_79#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1.6e-44	99.2	0.98	1.14
cluster_79#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	142	2.2e-60	54.5	0.99	0.77
cluster_79#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	196	6.4e-75	100.0	0.97	1.24
cluster_79#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	71	2.6e-18	100.0	0.97	0.87
cluster_79#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	4.6e-16	95.6	0.95	0.57
cluster_80#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	127	1.6e-44	99.2	0.98	1.14
cluster_80#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	142	2.2e-60	54.5	0.99	0.77
cluster_80#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-INT	196	6.4e-75	100.0	0.97	1.24
cluster_80#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-PROT	71	2.6e-18	100.0	0.97	0.87
cluster_80#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-GAG	93	4.6e-16	95.6	0.95	0.57
cluster_82#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-CHD	74	1.8e-17	100.0	0.95	0.75
cluster_82#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-INT	308	1.3e-153	100.0	1.0	1.64
cluster_82#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-RH	145	1.4e-63	100.0	1.0	1.43
cluster_82#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-RT	173	3.3e-91	100.0	1.0	1.72
cluster_82#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-PROT	74	2.7e-23	100.0	1.0	1.02
cluster_82#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-GAG	117	1.3e-30	100.0	0.99	0.86
cluster_83#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	314	9.3e-146	100.0	0.99	1.53
cluster_83#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RH	153	7.3e-74	98.7	0.99	1.57
cluster_83#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	174	2.8e-91	100.0	0.98	1.71
cluster_83#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	2.4e-23	100.0	0.98	0.95
cluster_83#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	123	1.4e-34	100.0	0.98	0.92
cluster_84#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	123	1.5e-34	100.0	0.98	0.92
cluster_84#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	1e-22	100.0	0.98	0.93
cluster_84#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	99	2.4e-50	52.9	0.97	0.94
cluster_84#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RH	153	3e-68	98.7	0.98	1.45
cluster_84#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	314	2.1e-146	100.0	0.99	1.54
cluster_846#LTR/unknown|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-GAG	88	4.3e-12	68.4	0.93	0.34
cluster_85#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	54	3.7e-11	39.3	0.94	0.3
cluster_85#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	4.8e-23	98.8	0.97	0.94
cluster_85#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	158	2.4e-78	83.9	0.96	1.47
cluster_85#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RH	143	1.8e-67	92.2	0.99	1.43
cluster_85#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	315	5.4e-155	100.0	0.99	1.63
cluster_939#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/chromovirus/Reina:Ty3-GAG	119	1.5e-25	100.0	0.97	0.72
cluster_95#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	67	2.1e-17	50.8	0.97	0.47
cluster_95#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	2.1e-26	100.0	0.99	1.07
cluster_95#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	174	7.1e-95	100.0	1.0	1.78
cluster_95#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RH	153	1.1e-70	98.7	0.99	1.5
cluster_95#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	160	9.7e-75	49.2	0.99	0.78
cluster_96#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	120	4.4e-32	99.2	0.98	0.86
cluster_96#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	4.3e-25	100.0	0.99	1.02
cluster_96#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	120	1.3e-61	62.1	0.97	1.15
cluster_96#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RH	153	5.1e-70	98.7	0.99	1.49
cluster_96#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	312	1.6e-120	98.4	0.94	1.26
cluster_98#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-GAG	124	1.4e-38	99.2	0.98	1.03
cluster_98#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-PROT	76	7.5e-26	100.0	0.99	1.05
cluster_98#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RT	150	1.5e-78	84.5	0.99	1.47
cluster_98#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-RH	153	1.1e-70	98.7	0.99	1.5
cluster_98#LTR/Gypsy|Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Retand:Ty3-INT	260	7.2e-100	83.4	0.95	1.05
cluster_988#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RH	112	2.1e-38	76.4	0.94	0.98
cluster_988#LTR/Copia|Class_I/LTR/Ty1_copia/Ale:Ty1-RT	256	5.4e-107	100.0	0.99	1.36
